word,meaning,sort,title,phonetic
plumb,n.(表示垂直度等的)铅锤v.用铅垂线校正,13,Chapter 13 建筑场所,/plʌm/
viaduct,n.高架桥,13,Chapter 13 建筑场所,/ˈvaɪədʌkt/
span,n.跨距，跨度；持续时间,13,Chapter 13 建筑场所,/spæn/
dam,n.水坝 v.控制，抑制,13,Chapter 13 建筑场所,/dæm/
assemble,v.组装；装配,13,Chapter 13 建筑场所,/əˈsemb(ə)l/
install,v.安装,13,Chapter 13 建筑场所,/ɪnˈstɔːl/
furnish,v.为……配备家具陈设,13,Chapter 13 建筑场所,/ˈfɜːnɪʃ/
placement,n.放置，布置,13,Chapter 13 建筑场所,/ˈpleɪsmənt/
layout,n.设计，布置,13,Chapter 13 建筑场所,/ˈleɪaʊt/
design,v.设计；计划n.设计,13,Chapter 13 建筑场所,/dɪˈzaɪn/
entrance,n.入口；进入权,13,Chapter 13 建筑场所,/ˈentrəns/
entry,n.进入；进入权,13,Chapter 13 建筑场所,/ˈentri/
enter,v.进入,13,Chapter 13 建筑场所,/ˈentə(r)/
exit,n.出口；退场；离去v.离去,13,Chapter 13 建筑场所,/ˈeksɪt/
outside,adj.外部的 n.外表,13,Chapter 13 建筑场所,/ˌaʊtˈsaɪd/
outward,adj.向外的adv.向外,13,Chapter 13 建筑场所,/ˈaʊtwəd/
exterior,n.外部，外观adj.外部的,13,Chapter 13 建筑场所,/ɪkˈstɪəriə(r)/
external,adj.外来的；外面的；对外的,13,Chapter 13 建筑场所,/ɪkˈstɜːn(ə)l/
inner,adj.内部的；内心的,13,Chapter 13 建筑场所,/ˈɪnə(r)/
interior,n.内部adj.内部的,13,Chapter 13 建筑场所,/ɪnˈtɪəriə(r)/
inward,adj.向内的；内心的adv.向内,13,Chapter 13 建筑场所,/ˈɪnwəd/
