word,meaning,sort,title,phonetic
optical,adj. 视觉的；光学的,3,Chapter 3 动物保护,/ˈɒptɪk(ə)l/
nocturnal,adj. 夜间发生的；夜间活动的,3,Chapter 3 动物保护,/nɒkˈtɜːn(ə)l/
dormant,adj. 睡着的；休眠的；(动物等)冬眠的,3,Chapter 3 动物保护,/ˈdɔːmənt/
hibernation,n. 冬眠,3,Chapter 3 动物保护,/ˌhaɪbəˈneɪʃ(ə)n/
track,v. 追踪 n. 足迹，踪迹；轨道,3,Chapter 3 动物保护,/træk/
trace,v. 追踪；查出；追溯 n. 痕迹；少许,3,Chapter 3 动物保护,/treɪs/
alternate,v.(使)交替，(使)轮流,3,Chapter 3 动物保护,/ɔːlˈtɜːnət;ˈɔːltəneɪt/
prey,n. 被捕食的动物，猎物 v. 捕食,3,Chapter 3 动物保护,/preɪ/
predator,n. 掠夺者；捕食性动物,3,Chapter 3 动物保护,/ˈpredətə(r)/
victim,n. 受害者；牺牲者,3,Chapter 3 动物保护,/ˈvɪktɪm/
captive,n. 俘虏 adj. 被关押的；受控制的,3,Chapter 3 动物保护,/ˈkæptɪv/
defensive,adj. 防御性的,3,Chapter 3 动物保护,/dɪˈfensɪv/
undergo,v. 经历，经受,3,Chapter 3 动物保护,/ˌʌndəˈɡəʊ/
suffer,v. 遭受；受折磨；变糟,3,Chapter 3 动物保护,/ˈsʌfə(r)/
vulnerable,adj. 易受伤的，脆弱的；易受影响的,3,Chapter 3 动物保护,/ˈvʌlnərəbl/
subsistence,n. 勉强维持生活,3,Chapter 3 动物保护,/səbˈsɪstəns/
exist,v. 存在；生存,3,Chapter 3 动物保护,/ɪɡˈzɪst/
exterminate,v. 消灭，根除,3,Chapter 3 动物保护,/ɪkˈstɜːmɪneɪt/
tame,v. 驯养；制服 adj. 驯服的；乏味的,3,Chapter 3 动物保护,/teɪm/
keeper,n. 看守人；饲养员,3,Chapter 3 动物保护,/ˈkiːpə(r)/
shepherd,n.牧羊人，羊倌,3,Chapter 3 动物保护,/ˈʃepəd/
